C1,C2,C3,ISO,Target
6843,0,529,NZ,false
4972,0,365,AU,false
1079,0,183,GB,true
1188,0,187,US,false
1284,0,910,US,false
1752,0,605,US,false
3562,385,310,HR,false
7988,0,454,US,false
3316,435,831,FR,false
1009,0,710,US,false
3330,834,13,GB,false
937,0,858,US,false
2868,0,187,US,false
3455,0,844,AU,false
9729,0,350,AU,false
1727,0,60,AU,false
3318,0,999,AU,false
3453,0,443,AU,false
1914,0,424,AU,false
1479,0,69,AU,false
2596,0,509,AU,false
2572,0,54,AU,false
1386,0,453,AU,false
2189,0,119,NZ,false
2680,0,192,AU,false
3559,0,584,AU,false
8002,0,365,AU,false
3301,0,694,AU,false
1469,0,897,AU,false
3084,0,811,AU,false
1751,0,331,AU,false
893,0,990,AU,false
1094,0,846,AU,false
3555,0,169,AU,false
1674,0,598,AU,false
2182,360,840,GB,false
2067,0,588,AU,false
3244,0,618,AU,false
1162,0,458,AU,true
10948,0,135,AU,true
2127,0,449,AU,false
3176,0,318,AU,false
914,0,7,AU,false
1815,0,268,AU,false
2251,0,33,NO,false
1511,0,227,AU,false
2449,0,18,AU,false
2640,0,297,AU,false
7629,0,482,AU,false
1323,0,486,AU,false
2818,0,895,AU,false
2098,0,631,AU,false
1804,0,939,AU,false
1818,0,168,AU,false
1391,0,744,RU,false
2818,0,633,AU,false
945,0,341,AU,false
1385,0,779,AU,false
2802,0,740,AU,false
1552,0,52,AU,false
1491,0,330,AU,false
2574,0,811,AU,false
814,0,439,AU,false
6720,0,50,AU,false
1984,0,2,AU,false
848,0,597,AU,false
8700,1701,319,CA,false
7300,0,697,AU,false
1833,0,373,NO,false
1156,0,824,AU,true
1030,0,307,AU,false
2731,0,415,AU,false
969,0,122,AU,false
1634,0,583,AU,false
1868,0,981,AU,false
2115,0,404,AU,false
2077,0,849,AU,false
1994,0,496,AU,false
1213,0,788,AU,false
5562,0,505,AU,false
1947,0,503,AU,false
2116,0,15,AU,false
4423,0,761,AU,false
1162,0,324,AU,false
1365,0,323,AU,false
881,0,219,AU,false
4170,0,254,AU,false
1493,0,854,AU,false
7301,1175,945,GB,false
881,0,280,AU,false
2743,0,814,AU,false
1413,0,959,AU,false
1451,0,890,AU,false
1053,0,295,AU,false
3001,0,596,AU,false
11000,0,676,AU,false
2467,0,490,AU,true
2193,0,220,AU,false
2576,0,777,LT,false
1286,0,796,AU,true
1525,0,124,AU,true
1764,0,203,AU,false
1324,0,739,NO,false
1102,0,227,AU,false
1282,0,658,NO,false
2046,0,465,AU,false
3655,0,914,AU,false
2897,0,193,AU,false
1799,0,450,AU,false
14952,399,810,US,false
6299,0,342,AU,false
3265,0,209,AU,false
11843,0,905,AU,false
36587,0,317,AU,false
5205,0,887,AU,false
2049,0,4,NZ,false
2999,0,89,NZ,false
2149,0,659,NZ,false
2849,0,730,NZ,false
3829,0,944,AU,false
2299,0,364,AU,true
2795,0,436,AU,false
2722,0,4,AU,false
4265,0,168,GB,true
1445,0,148,GB,true
2600,0,304,AU,false
2600,0,447,AU,false
3801,0,766,NL,false
2590,0,529,US,false
6837,0,173,US,false
1967,0,519,US,false
6837,0,304,US,false
1456,0,110,US,false
2478,0,367,US,false
3996,782,986,GB,false
3763,0,427,RU,false
1517,0,250,NO,false
1524,0,914,US,false
2149,0,128,GR,false
762,0,197,US,false
2140,0,603,US,false
541,0,694,AU,false
1212,136,756,IL,false
2075,0,116,AU,false
3353,0,412,AU,false
2082,0,778,AU,false
6008,0,89,AU,true
898,0,688,NZ,false
1023,0,268,AU,true
656,0,904,NO,false
2741,0,774,AU,false
19515,0,577,AU,false
2050,0,5,AU,false
3921,0,910,AU,false
949,0,249,AU,false
1405,0,545,AU,false
2454,0,120,AU,true
2035,0,373,AU,false
2111,0,17,AU,false
2566,0,963,AU,false
1861,0,149,RU,false
1409,0,173,AU,false
1669,0,955,AU,false
7872,0,589,AU,false
1026,0,596,AU,true
1815,0,38,AU,false
1707,0,352,AU,false
1831,0,359,AU,false
9628,0,653,AU,false
10603,0,185,AU,false
11267,0,646,AU,true
4033,0,607,AU,false
1038,0,718,AU,false
1671,116,185,BA,true
2001,0,59,AU,false
984,0,461,AU,false
2063,0,234,AU,false
3704,0,305,AU,false
1428,0,694,AU,true
3214,0,439,AU,false
1752,0,100,AU,false
7580,0,959,AU,false
1168,0,328,AU,false
2650,0,612,AU,true
1819,0,684,FR,false
2505,0,491,AU,false
5083,0,183,AU,true
7858,0,52,AU,false
880,0,357,AU,false
1528,0,322,LV,false
2484,0,905,AU,false
992,0,303,AU,true
3752,0,613,AU,false
1692,0,928,AU,false
5239,0,116,AU,false
1575,0,865,AU,false
9515,0,383,AU,false
1405,0,500,AU,true
1204,0,67,AU,false
2124,0,771,AU,false
2079,0,60,AU,false
12339,0,194,AU,false
1150,0,156,AU,false
4314,0,212,SE,false
992,0,642,AU,false
2771,0,290,AU,true
1943,0,731,AU,false
2000,0,283,AU,false
4998,0,808,AU,false
3098,0,807,NO,false
1740,0,72,AU,false
1368,0,104,AU,true
1628,0,338,CA,true
2000,0,496,AU,false
1832,0,376,AU,false
3765,1538,695,DE,false
1405,0,831,AU,false
1094,0,534,AU,false
2204,0,664,AU,false
926,0,826,AU,false
1073,0,709,AU,false
1054,0,55,AU,false
1401,0,668,AU,false
1073,0,200,AU,false
1031,0,799,AU,false
1460,0,382,AU,false
2827,0,77,AU,false
6619,0,19,AU,false
3380,0,674,AU,false
4120,355,642,GB,false
2282,0,141,AU,false
1347,0,904,AU,false
2808,0,917,AU,false
2601,0,296,AU,false
2048,0,370,AU,false
1671,175,377,IL,false
2008,0,836,AU,false
2839,0,487,AU,false
2364,0,742,AU,true
673,0,712,AU,false
4748,0,851,IS,false
1793,0,760,AU,false
3437,0,796,AU,false
1946,0,280,AU,false
2694,0,157,AU,false
2049,0,471,NZ,false
4749,0,545,NZ,false
2799,0,114,NZ,false
3519,0,261,NZ,false
7652,0,946,NZ,false
1869,0,624,NZ,false
988,0,356,NZ,false
7687,2495,145,FI,false
2719,0,550,AU,false
2008,0,150,AU,false
6886,0,904,AU,false
4795,0,824,AU,true
20881,0,524,AU,false
2799,0,541,NZ,false
2299,0,573,NZ,false
1459,0,15,NZ,false
2149,0,132,NZ,false
4399,0,386,AU,false
2922,0,139,AU,true
1969,0,184,AU,false
3648,0,238,GB,false
5200,0,869,AU,false
1955,0,382,AU,false
2861,0,432,US,false
982,0,784,US,false
2275,378,7,TW,false
2867,0,83,US,false
1507,0,518,US,false
1552,0,107,US,false
1887,402,381,IE,false
2912,0,274,AU,false
746,0,788,AU,false
